"quad","track_id","year","size_t0","survives","size_t1","logsize_t0","logsize_t1","logsize_t0_2","logsize_t0_3"
"e2qo-1","SPOASP_35_1",37,84.5923158523405,1,159.901387506041,4.43784343331841,5.07455729713835,19.6944543386473,87.4009048595552
"e2qo-1","SPOASP_35_1",38,159.901387506041,1,147.731566744614,5.07455729713835,4.99539688873733,25.7511317619401,130.675593592124
"e2qo-1","SPOASP_35_1",39,147.731566744614,1,60.689070270417,4.99539688873733,4.10576362040956,24.9539900760066,124.655084387266
"e2qo-1","SPOASP_35_1",40,60.689070270417,1,52.857498099669,4.10576362040956,3.96759957736492,16.8572949066786,69.2120681663565
"e2qo-1","SPOASP_35_1",41,52.857498099669,1,61.4903892888489,3.96759957736492,4.11888089087474,15.7418464063063,62.4573431486044
"e2qo-1","SPOASP_35_1",42,61.4903892888489,1,26.2950578631026,4.11888089087474,3.26938100757521,16.9651797932131,69.8775548605197
"e2qo-1","SPOASP_35_1",43,26.2950578631026,0,NA,3.26938100757521,NA,10.6888521726935,34.9459302861831
"e2qo-1","SPOASP_35_2",35,29.0967915567009,1,36.5919102178466,3.37062791231536,3.59982718367681,11.3611325232794,38.2941503984793
"e2qo-1","SPOASP_35_2",36,36.5919102178466,1,69.78640361776,3.59982718367681,4.24543920021767,12.9587557523385,46.6492812238964
"e2qo-1","SPOASP_35_2",37,69.78640361776,1,100.635775112437,4.24543920021767,4.6115078118686,18.0237540027449,76.5187517783333
"e2qo-1","SPOASP_35_2",38,100.635775112437,1,97.5966909138591,4.6115078118686,4.58084358827316,21.2660042989251,98.0683449517246
"e2qo-1","SPOASP_35_2",39,97.5966909138591,1,83.8938910546543,4.58084358827316,4.42955279860118,20.9841279802233,96.1250081137093
"e2qo-1","SPOASP_35_2",40,83.8938910546543,1,64.7725051299814,4.42955279860118,4.17088120976634,19.6209379955955,86.9119808095703
"e2qo-1","SPOASP_35_2",41,64.7725051299814,1,123.673940180258,4.17088120976634,4.81764858768355,17.3962500659819,72.5576925206003
"e2qo-1","SPOASP_35_2",42,123.673940180258,1,53.411317725232,4.81764858768355,3.9780226659296,23.2097379144093,111.816361083859
"e2qo-1","SPOASP_35_2",43,53.411317725232,1,52.9550944523338,3.9780226659296,3.96944427992795,15.8246643306497,62.950873388052
"e2qo-1","SPOASP_35_3",35,5.28806115875101,1,6.03238178970999,1.66545166805569,1.79714192275274,2.77372925862948,4.61951202051935
"e2qo-1","SPOASP_35_3",36,6.03238178970999,1,6.85359644809949,1.79714192275274,1.92477354341431,3.2297190905154,5.80426357628006
"e2qo-1","SPOASP_35_3",37,6.85359644809949,0,NA,1.92477354341431,NA,3.70475319342767,7.13081093158925
"e2qo-1","SPOASP_39_1",39,11.1664336871386,0,NA,2.41291228610692,NA,5.82214570044574,14.0483268921101
"e2qo-1","SPOASP_39_2",39,4.62623507160329,0,NA,1.5317433778237,NA,2.34623777550677,3.59383417543231
"e2qo-1","SPOASP_40_1",40,16.593804293765,1,27.195000299986,2.8090293903775,3.30303314390585,7.89064611600459,22.165056848925
"e2qo-1","SPOASP_40_1",41,27.195000299986,1,48.5745302445975,3.30303314390585,3.88309932449307,10.9100279497406,36.0361839189322
"e2qo-1","SPOASP_40_1",42,48.5745302445975,1,64.4484486252704,3.88309932449307,4.16586565811442,15.0784603638785,58.5511592533721
"e2qo-1","SPOASP_40_1",43,64.4484486252704,1,103.345469659377,4.16586565811442,4.63807745023112,17.3544366814571,72.2962517872033
"e2qo-1","SPOASP_40_2",40,8.10188563634651,1,13.9643535434335,2.09209682919661,2.63650790712864,4.37686914273452,9.15683405532338
"e2qo-1","SPOASP_40_2",42,13.9643535434335,0,NA,2.63650790712864,NA,6.95117394435185,18.3268250681102
"e2qo-1","SPOASP_40_3",40,12.8741842350634,1,1.87249865000003,2.55522408415902,0.627273715447712,6.52917012026631,16.6834927408759
"e2qo-1","SPOASP_40_3",41,1.87249865000003,1,78.7215986271538,0.627273715447712,4.36591756030144,0.393472314091577,0.246814840386033
"e2qo-1","SPOASP_40_3",42,78.7215986271538,1,49.2307126985754,4.36591756030144,3.89651767058133,19.0612361433485,83.2197855992975
"e2qo-1","SPOASP_40_3",43,49.2307126985754,0,NA,3.89651767058133,NA,15.1828499571526,59.1602431478301
"e2qo-1","SPOASP_42_1",42,1.8587149610555,0,NA,0.619885367803789,NA,0.384257869217239,0.238195830591228
"e2qo-1","SPOASP_43_1",43,14.8131094349968,0,NA,2.69551256133991,NA,7.26578796834125,19.5850227366962
