"","quad","year","track_id","size_t0","logsize_t0","survives","size_t1"
"332","gzgz_5b",1999,"BUCDAC_1999_19",2.50000000000001e-05,-10.5966347330961,0,NA
"333","gzgz_5b",1999,"BUCDAC_1999_2",0.00129150956032898,-6.6519435429556,0,NA
"334","gzgz_5b",1999,"BUCDAC_1999_20",2.50000000000001e-05,-10.5966347330961,0,NA
"335","gzgz_5b",1999,"BUCDAC_1999_21",2.49999999999998e-05,-10.5966347330961,0,NA
"336","gzgz_5b",1999,"BUCDAC_1999_22",2.50000000000003e-05,-10.5966347330961,0,NA
"337","gzgz_5b",1999,"BUCDAC_1999_23",2.50000000000001e-05,-10.5966347330961,0,NA
"338","gzgz_5b",1999,"BUCDAC_1999_24",2.50000000000001e-05,-10.5966347330961,0,NA
"339","gzgz_5b",1999,"BUCDAC_1999_25",2.50000000000001e-05,-10.5966347330961,0,NA
"340","gzgz_5b",1999,"BUCDAC_1999_26",2.49999999999995e-05,-10.5966347330961,1,0.000728203612878086
"341","gzgz_5b",2001,"BUCDAC_1999_26",0.000728203612878086,-7.22492986085364,0,NA
"342","gzgz_5b",1999,"BUCDAC_1999_3",0.00369264904359492,-5.601411180502,0,NA
"343","gzgz_5b",1999,"BUCDAC_1999_4",0.00199504413037681,-6.21708910839533,0,NA
"344","gzgz_5b",1999,"BUCDAC_1999_5",0.000147752449118136,-8.81997232571978,0,NA
"345","gzgz_5b",1999,"BUCDAC_1999_6",0.00067210665439387,-7.30509351813888,0,NA
"346","gzgz_5b",1999,"BUCDAC_1999_7",0.000842036441220326,-7.07968726529942,0,NA
"347","gzgz_5b",1999,"BUCDAC_1999_8",0.00147832550469037,-6.51684524748985,0,NA
"348","gzgz_5b",1999,"BUCDAC_1999_9",0.000520987075404808,-7.55978532380305,0,NA
"349","gzgz_5b",2001,"BUCDAC_2001_1",0.0019639325629517,-6.23280640622202,0,NA
"350","gzgz_5b",2002,"BUCDAC_2002_1",0.000665397349149498,-7.31512617823289,0,NA
"351","gzgz_5b",2002,"BUCDAC_2002_2",2.49999999999998e-05,-10.5966347330961,0,NA
"352","gzgz_5b",2002,"BUCDAC_2002_3",2.49999999999994e-05,-10.5966347330961,0,NA
"353","gzgz_5b",2002,"BUCDAC_2002_4",2.4999999999999e-05,-10.5966347330961,0,NA
"354","gzgz_5b",2002,"BUCDAC_2002_5",2.4999999999999e-05,-10.5966347330961,0,NA
"355","gzgz_5b",2005,"BUCDAC_2005_1",0.00036195002115517,-7.92400441877736,1,0.00375375983978633
"356","gzgz_5b",2007,"BUCDAC_2005_1",0.00375375983978633,-5.58499731734847,1,0.0001499003611549
"357","gzgz_5b",2008,"BUCDAC_2005_1",0.0001499003611549,-8.80553974355309,0,NA
"358","gzgz_5b",2005,"BUCDAC_2005_2",0.00118028004592638,-6.74200354160592,1,0.00499417004630423
"359","gzgz_5b",2006,"BUCDAC_2005_2",0.00499417004630423,-5.29948403758326,1,0.0035424991392298
"360","gzgz_5b",2007,"BUCDAC_2005_2",0.0035424991392298,-5.64292282938329,1,0.00103782097391784
"361","gzgz_5b",2008,"BUCDAC_2005_2",0.00103782097391784,-6.87063198125428,1,0.00458312866173332
"363","gzgz_5b",2005,"BUCDAC_2005_3",0.000660749963003196,-7.32213506047201,1,0.00493388261623394
"364","gzgz_5b",2006,"BUCDAC_2005_3",0.00493388261623394,-5.31162905194964,1,0.000928994966422843
"365","gzgz_5b",2007,"BUCDAC_2005_3",0.000928994966422843,-6.98140723743977,1,0.000463100122500879
"366","gzgz_5b",2008,"BUCDAC_2005_3",0.000463100122500879,-7.677567279954,0,NA
"367","gzgz_5b",2005,"BUCDAC_2005_4",0.00353593463675948,-5.64477761945692,1,0.0115449850265485
"368","gzgz_5b",2006,"BUCDAC_2005_4",0.0115449850265485,-4.4615041331407,1,0.0168106207305288
"369","gzgz_5b",2007,"BUCDAC_2005_4",0.0168106207305288,-4.08574440597753,1,0.000886663546660867
"370","gzgz_5b",2008,"BUCDAC_2005_4",0.000886663546660867,-7.02804496366636,1,2.50000000000001e-05
"371","gzgz_5b",2009,"BUCDAC_2005_4",2.50000000000001e-05,-10.5966347330961,1,0.00203495041521849
"373","gzgz_5b",2005,"BUCDAC_2005_5",0.000199999999999996,-8.51719319141626,1,0.00405644595785056
"374","gzgz_5b",2006,"BUCDAC_2005_5",0.00405644595785056,-5.50744806857694,1,0.00221110496546938
"375","gzgz_5b",2007,"BUCDAC_2005_5",0.00221110496546938,-6.11426290402773,1,8.22226017950726e-05
"376","gzgz_5b",2008,"BUCDAC_2005_5",8.22226017950726e-05,-9.40608033268638,1,0.00677148748246122
"377","gzgz_5b",2009,"BUCDAC_2005_5",0.00677148748246122,-4.99503449943273,1,0.00421564768058327
"379","gzgz_5b",2006,"BUCDAC_2006_1",0.00250663250224705,-5.9888150592041,1,0.000170800014915267
"380","gzgz_5b",2007,"BUCDAC_2006_1",0.000170800014915267,-8.67501718928389,1,0.00111205048674572
"381","gzgz_5b",2008,"BUCDAC_2006_1",0.00111205048674572,-6.80154968243463,1,2.49999999999995e-05
"383","gzgz_5b",2006,"BUCDAC_2006_2",0.0153646098525217,-4.17568847568291,0,NA
"384","gzgz_5b",2007,"BUCDAC_2007_1",0.000644729953461563,-7.34667900564188,1,0.000159792890383611
"385","gzgz_5b",2008,"BUCDAC_2007_1",0.000159792890383611,-8.74163201633767,1,0.00109689930032848
"387","gzgz_5b",2007,"BUCDAC_2007_10",0.00208733007004865,-6.17186950812222,1,0.00194382630398875
"389","gzgz_5b",2007,"BUCDAC_2007_11",2.50000000000001e-05,-10.5966347330961,0,NA
"390","gzgz_5b",2007,"BUCDAC_2007_12",2.5e-05,-10.5966347330961,1,0.000216865987823741
"391","gzgz_5b",2008,"BUCDAC_2007_12",0.000216865987823741,-8.43623096282978,0,NA
"392","gzgz_5b",2007,"BUCDAC_2007_13",2.50000000000001e-05,-10.5966347330961,0,NA
"393","gzgz_5b",2007,"BUCDAC_2007_14",2.5e-05,-10.5966347330961,1,8.58615300462377e-05
"394","gzgz_5b",2008,"BUCDAC_2007_14",8.58615300462377e-05,-9.36277467508162,0,NA
"395","gzgz_5b",2007,"BUCDAC_2007_2",0.00107471993060474,-6.83569518101627,1,6.05222895743831e-05
"396","gzgz_5b",2008,"BUCDAC_2007_2",6.05222895743831e-05,-9.71249883806139,1,0.0022612940919475
"398","gzgz_5b",2007,"BUCDAC_2007_3",0.000552805012387206,-7.50050521828129,0,NA
"399","gzgz_5b",2007,"BUCDAC_2007_4",0.000543265002838242,-7.51791332238764,0,NA
"400","gzgz_5b",2007,"BUCDAC_2007_5",0.000182664987010023,-8.60785675492725,1,0.000439015276121863
"401","gzgz_5b",2008,"BUCDAC_2007_5",0.000439015276121863,-7.73097634795042,1,0.00227876997227827
"403","gzgz_5b",2007,"BUCDAC_2007_6",0.000595281911955828,-7.42647546302075,0,NA
"404","gzgz_5b",2007,"BUCDAC_2007_7",0.00396437520527717,-5.53040701379565,1,0.000236029811599336
"405","gzgz_5b",2008,"BUCDAC_2007_7",0.000236029811599336,-8.35155244058024,0,NA
"406","gzgz_5b",2007,"BUCDAC_2007_8",0.00249061000752849,-5.99522761556577,0,NA
"407","gzgz_5b",2007,"BUCDAC_2007_9",0.00267782231215144,-5.92275138486614,1,0.00275217251602387
"408","gzgz_5b",2008,"BUCDAC_2007_9",0.00275217251602387,-5.89536467336714,1,0.00857137625431309
"411","gzgz_5b",2009,"BUCDAC_2009_10",2.49999999999995e-05,-10.5966347330961,1,0.000166954979816586
"417","gzgz_5b",2009,"BUCDAC_2009_5",0.00240935909070766,-6.02839450431291,1,0.000246348872264821
"430","gzun_11",1998,"BUCDAC_1998_1",4.99999999999999e-05,-9.90348755253613,0,NA
"431","gzun_11",1998,"BUCDAC_1998_2",7.50000000000004e-05,-9.49802244442796,0,NA
"432","gzun_11",1998,"BUCDAC_1998_3",2.50000000000001e-05,-10.5966347330961,0,NA
"433","gzun_11",1998,"BUCDAC_1998_4",2.49999999999994e-05,-10.5966347330961,1,2.49999999999994e-05
"434","gzun_11",1999,"BUCDAC_1998_4",2.49999999999994e-05,-10.5966347330961,0,NA
"435","gzun_11",1999,"BUCDAC_1999_1",0.00213321378726024,-6.15012561607652,0,NA
"436","gzun_11",1999,"BUCDAC_1999_10",2.4999999999999e-05,-10.5966347330961,0,NA
"437","gzun_11",1999,"BUCDAC_1999_2",0.0027103854468858,-5.91066442288127,0,NA
"438","gzun_11",1999,"BUCDAC_1999_3",2.5e-05,-10.5966347330961,0,NA
"439","gzun_11",1999,"BUCDAC_1999_4",2.5e-05,-10.5966347330961,0,NA
"440","gzun_11",1999,"BUCDAC_1999_5",2.5e-05,-10.5966347330961,0,NA
"441","gzun_11",1999,"BUCDAC_1999_6",2.49999999999994e-05,-10.5966347330961,0,NA
"442","gzun_11",1999,"BUCDAC_1999_7",2.4999999999999e-05,-10.5966347330961,0,NA
"443","gzun_11",1999,"BUCDAC_1999_8",2.49999999999994e-05,-10.5966347330961,0,NA
"444","gzun_11",1999,"BUCDAC_1999_9",2.49999999999985e-05,-10.5966347330961,0,NA
"445","gzun_11",2003,"BUCDAC_2003_1",0.0059363250708171,-5.12666501201252,0,NA
"446","gzun_11",2007,"BUCDAC_2007_1",0.00256086500521091,-5.96741018490302,0,NA
"447","gzun_19",2007,"BUCDAC_2007_1",0.00429977044225042,-5.44919364323084,0,NA
"448","gzun_19",2007,"BUCDAC_2007_2",0.00196166004020036,-6.23396420492144,0,NA
"449","gzun_19",2007,"BUCDAC_2007_3",0.00390900492008874,-5.54447243351549,0,NA
"450","gzun_19",2007,"BUCDAC_2007_4",0.00275505006779594,-5.89431966311374,0,NA
"451","gzun_24",1998,"BUCDAC_1998_1",0.00136280072149552,-6.59821334275618,0,NA
"452","gzun_24",1998,"BUCDAC_1998_2",0.19290840202139,-1.64553980366136,1,0.0118351255227282
"453","gzun_24",1999,"BUCDAC_1998_2",0.0118351255227282,-4.43668343001175,0,NA
"454","gzun_5b",1998,"BUCDAC_1998_1",2.50000000000001e-05,-10.5966347330961,0,NA
"455","gzun_5b",1998,"BUCDAC_1998_2",7.50000000000002e-05,-9.49802244442796,0,NA
"456","gzun_5b",1998,"BUCDAC_1998_3",2.50000000000001e-05,-10.5966347330961,0,NA
"457","gzun_5b",1998,"BUCDAC_1998_4",5.00000000000001e-05,-9.90348755253613,0,NA
"458","gzun_5b",1998,"BUCDAC_1998_5",2.4999999999999e-05,-10.5966347330961,0,NA
"459","ungz_11",1999,"BUCDAC_1999_1",0.00178104806445441,-6.33055328769771,0,NA
"460","ungz_11",1999,"BUCDAC_1999_2",0.0052390505013765,-5.25161499909564,0,NA
"461","ungz_11",1999,"BUCDAC_1999_3",4.9999999999999e-05,-9.90348755253615,0,NA
"462","ungz_11",1999,"BUCDAC_1999_4",2.49999999999994e-05,-10.5966347330961,0,NA
"463","ungz_11",2003,"BUCDAC_2003_1",0.00243697260838506,-6.01699874429347,0,NA
"464","ungz_24",1997,"BUCDAC_1997_1",0.0545198073800265,-2.90919120517497,1,0.0852116761321842
"465","ungz_24",1998,"BUCDAC_1997_1",0.0852116761321842,-2.46261681073153,1,0.0748039511772087
"466","ungz_24",1999,"BUCDAC_1997_1",0.0748039511772087,-2.59288457217209,1,0.183037493306532
"467","ungz_24",2001,"BUCDAC_1997_1",0.183037493306532,-1.6980642656696,1,0.146689533956036
"468","ungz_24",2002,"BUCDAC_1997_1",0.146689533956036,-1.91943693955455,1,0.270954112677276
"469","ungz_24",2003,"BUCDAC_1997_1",0.270954112677276,-1.3058057983538,1,2.49999999999994e-05
"470","ungz_24",2004,"BUCDAC_1997_1",2.49999999999994e-05,-10.5966347330961,0,NA
"471","ungz_24",1997,"BUCDAC_1997_2",0.000330487348550759,-8.01494217913061,1,0.00118864359029065
"472","ungz_24",1998,"BUCDAC_1997_2",0.00118864359029065,-6.73494246206237,1,0.00208485529759459
"473","ungz_24",1999,"BUCDAC_1997_2",0.00208485529759459,-6.17305582777307,1,0.00580555212550844
"474","ungz_24",2001,"BUCDAC_1997_2",0.00580555212550844,-5.14894055629512,1,0.00557355943929844
"475","ungz_24",2002,"BUCDAC_1997_2",0.00557355943929844,-5.18972139156449,1,0.00560705943351521
"476","ungz_24",2003,"BUCDAC_1997_2",0.00560705943351521,-5.18372886201891,0,NA
"477","ungz_24",1997,"BUCDAC_1997_3",2.49999999999994e-05,-10.5966347330961,0,NA
"478","ungz_24",1998,"BUCDAC_1998_1",2.4999999999999e-05,-10.5966347330961,0,NA
"479","ungz_24",1998,"BUCDAC_1998_2",2.50000000000001e-05,-10.5966347330961,0,NA
"480","ungz_24",1998,"BUCDAC_1998_3",2.49999999999997e-05,-10.5966347330961,0,NA
"481","ungz_24",1999,"BUCDAC_1999_1",0.00363287561420502,-5.61773076409275,1,0.00631567263115227
"482","ungz_24",2001,"BUCDAC_1999_1",0.00631567263115227,-5.06472101560522,1,0.000388695920755108
"483","ungz_24",2002,"BUCDAC_1999_1",0.000388695920755108,-7.8527132147454,1,0.013044500034495
"484","ungz_24",2003,"BUCDAC_1999_1",0.013044500034495,-4.33938868734524,0,NA
"485","ungz_24",1999,"BUCDAC_1999_2",0.000716887868924036,-7.24059111882201,1,0.00517302779265591
"486","ungz_24",2001,"BUCDAC_1999_2",0.00517302779265591,-5.26429711533728,1,0.00603042875518093
"487","ungz_24",2002,"BUCDAC_1999_2",0.00603042875518093,-5.11093716709236,0,NA
"488","ungz_24",1999,"BUCDAC_1999_3",2.49999999999994e-05,-10.5966347330961,0,NA
"489","ungz_24",1999,"BUCDAC_1999_4",2.49999999999994e-05,-10.5966347330961,0,NA
"490","ungz_24",1999,"BUCDAC_1999_5",2.49999999999994e-05,-10.5966347330961,0,NA
"491","ungz_24",1999,"BUCDAC_1999_6",2.4999999999999e-05,-10.5966347330961,0,NA
"492","ungz_24",2001,"BUCDAC_2001_1",0.000617651625629863,-7.38958597202529,1,0.000310328719549931
"493","ungz_24",2002,"BUCDAC_2001_1",0.000310328719549931,-8.07787843665188,1,0.00678555978289992
"494","ungz_24",2003,"BUCDAC_2001_1",0.00678555978289992,-4.99295848609187,0,NA
"495","ungz_24",2001,"BUCDAC_2001_2",0.000729782293374828,-7.22276429655439,1,0.000933691642811295
"496","ungz_24",2002,"BUCDAC_2001_2",0.000933691642811295,-6.97636432112889,1,0.00521014463094414
"497","ungz_24",2003,"BUCDAC_2001_2",0.00521014463094414,-5.25714766334418,0,NA
"498","ungz_24",2001,"BUCDAC_2001_3",0.00664497210569711,-5.01389478461398,1,0.00317097871009641
"499","ungz_24",2002,"BUCDAC_2001_3",0.00317097871009641,-5.75371499738842,1,0.000907294978953263
"500","ungz_24",2004,"BUCDAC_2001_3",0.000907294978953263,-7.0050429358575,0,NA
"501","ungz_24",2001,"BUCDAC_2001_4",0.00175057566491235,-6.34781059376087,1,0.00660178997095875
"502","ungz_24",2003,"BUCDAC_2001_4",0.00660178997095875,-5.0204144589989,0,NA
"503","ungz_24",2001,"BUCDAC_2001_5",0.0035596896135435,-5.63808192512611,1,0.00302585773830932
"504","ungz_24",2002,"BUCDAC_2001_5",0.00302585773830932,-5.80056067783767,1,0.00410282491213581
"505","ungz_24",2003,"BUCDAC_2001_5",0.00410282491213581,-5.49607953956549,0,NA
"506","ungz_24",2001,"BUCDAC_2001_6",0.0086819507056599,-4.74650903988405,0,NA
"507","ungz_24",2001,"BUCDAC_2001_7",0.00845008877734884,-4.77357833147312,1,0.00646726890017096
"508","ungz_24",2003,"BUCDAC_2001_7",0.00646726890017096,-5.04100137702477,1,0.000278429983011972
"509","ungz_24",2004,"BUCDAC_2001_7",0.000278429983011972,-8.1863439377025,0,NA
"510","ungz_24",2003,"BUCDAC_2003_1",2.50000000000003e-05,-10.5966347330961,0,NA
"511","ungz_24",2003,"BUCDAC_2003_2",2.50000000000003e-05,-10.5966347330961,0,NA
"512","ungz_24",2003,"BUCDAC_2003_3",2.50000000000003e-05,-10.5966347330961,0,NA
"513","ungz_24",2007,"BUCDAC_2007_1",0.00279082085986245,-5.88141951141715,1,0.0225365396140436
"514","ungz_24",2008,"BUCDAC_2007_1",0.0225365396140436,-3.7926173041596,1,0.0151217244088803
"515","ungz_24",2009,"BUCDAC_2007_1",0.0151217244088803,-4.19162286652738,1,0.0237322111724818
"517","ungz_24",2007,"BUCDAC_2007_2",0.132569680826803,-2.02064687875667,1,0.228726942469966
"518","ungz_24",2008,"BUCDAC_2007_2",0.228726942469966,-1.47522637785246,1,0.302862366182388
"519","ungz_24",2009,"BUCDAC_2007_2",0.302862366182388,-1.19447681369148,1,0.20844640931517
"521","ungz_24",2008,"BUCDAC_2008_1",0.000145381784843289,-8.83614727689353,1,0.00190865717161894
"522","ungz_24",2009,"BUCDAC_2008_1",0.00190865717161894,-6.26135533568861,1,0.00169881425618845
"524","ungz_24",2008,"BUCDAC_2008_2",0.000648787558789309,-7.34040523107241,0,NA
"525","ungz_24",2008,"BUCDAC_2008_3",0.000175790853297621,-8.64621560309052,0,NA
"526","ungz_24",2008,"BUCDAC_2008_4",0.000805507537065879,-7.12403799838807,0,NA
"527","ungz_24",2008,"BUCDAC_2008_5",0.00104578473861739,-6.86298772933891,1,0.00306849662698179
"529","ungz_24",2008,"BUCDAC_2008_6",0.00126671015535232,-6.67133216833439,1,0.00102850138542833
"531","ungz_24",2008,"BUCDAC_2008_7",0.000961294074769839,-6.94723018667948,1,0.000596688820354773
"533","ungz_24",2008,"BUCDAC_2008_8",2.4999999999999e-05,-10.5966347330961,0,NA
"534","ungz_24",2009,"BUCDAC_2009_1",0.00161969551369899,-6.4255171019103,1,5.00000000000003e-05
"536","ungz_24",2009,"BUCDAC_2009_2",0.00178192945269395,-6.33005853955335,1,0.00166355534330022
"547","ungz_5b",1997,"BUCDAC_1997_1",0.00198467463717393,-6.22230028902143,1,0.00124348116847511
"548","ungz_5b",1998,"BUCDAC_1997_1",0.00124348116847511,-6.68984043880404,1,0.0203638368263558
"549","ungz_5b",1999,"BUCDAC_1997_1",0.0203638368263558,-3.89399465582252,1,0.0114817019326228
"550","ungz_5b",2000,"BUCDAC_1997_1",0.0114817019326228,-4.46700064710833,1,0.00227548357427752
"551","ungz_5b",2002,"BUCDAC_1997_1",0.00227548357427752,-6.08556268904494,1,0.00984095281269345
"552","ungz_5b",2003,"BUCDAC_1997_1",0.00984095281269345,-4.62120274204747,1,0.000382735053375715
"553","ungz_5b",2004,"BUCDAC_1997_1",0.000382735053375715,-7.86816757480762,0,NA
"554","ungz_5b",1997,"BUCDAC_1997_2",0.00218371655331048,-6.12672701280481,1,0.00343350021213444
"555","ungz_5b",1998,"BUCDAC_1997_2",0.00343350021213444,-5.67417506811981,1,0.00695887323277821
"556","ungz_5b",1999,"BUCDAC_1997_2",0.00695887323277821,-4.96773770958392,1,0.0029538871831522
"557","ungz_5b",2000,"BUCDAC_1997_2",0.0029538871831522,-5.82463328681681,1,0.000641132353909316
"558","ungz_5b",2002,"BUCDAC_1997_2",0.000641132353909316,-7.35227464199999,1,0.002994073631336
"559","ungz_5b",2003,"BUCDAC_1997_2",0.002994073631336,-5.81112040032251,0,NA
"560","ungz_5b",1997,"BUCDAC_1997_3",0.00288925641473912,-5.84675610590209,0,NA
"561","ungz_5b",1997,"BUCDAC_1997_4",0.00905907601754386,-4.70398814894661,1,0.0116810658976534
"562","ungz_5b",1998,"BUCDAC_1997_4",0.0116810658976534,-4.44978604738511,1,0.0171673574027816
"563","ungz_5b",1999,"BUCDAC_1997_4",0.0171673574027816,-4.06474552373481,1,0.0153814662801662
"564","ungz_5b",2000,"BUCDAC_1997_4",0.0153814662801662,-4.17459198263706,1,0.0221944056750957
"565","ungz_5b",2001,"BUCDAC_1997_4",0.0221944056750957,-3.8079150184777,1,0.00774882652582716
"566","ungz_5b",2002,"BUCDAC_1997_4",0.00774882652582716,-4.86021386310375,0,NA
"567","ungz_5b",1997,"BUCDAC_1997_5",0.000311308663251754,-8.07472565163393,1,0.00118784944306983
"568","ungz_5b",1998,"BUCDAC_1997_5",0.00118784944306983,-6.73561079749549,1,0.000718602889511598
"569","ungz_5b",1999,"BUCDAC_1997_5",0.000718602889511598,-7.23820166226372,1,0.00891408710541637
"570","ungz_5b",2001,"BUCDAC_1997_5",0.00891408710541637,-4.72012243275138,1,0.000829535510607379
"571","ungz_5b",2002,"BUCDAC_1997_5",0.000829535510607379,-7.09464463959682,0,NA
"572","ungz_5b",1997,"BUCDAC_1997_6",2.50000000000001e-05,-10.5966347330961,0,NA
"573","ungz_5b",1998,"BUCDAC_1998_1",0.00176058633817779,-6.34210837872119,0,NA
"574","ungz_5b",1998,"BUCDAC_1998_10",0.00102501695486015,-6.88304612520159,0,NA
"575","ungz_5b",1998,"BUCDAC_1998_11",0.00280662856519019,-5.87577131483607,1,0.00182369222795225
"576","ungz_5b",2000,"BUCDAC_1998_11",0.00182369222795225,-6.3068921362426,1,0.00166575466881938
"577","ungz_5b",2002,"BUCDAC_1998_11",0.00166575466881938,-6.39747700369237,1,0.0121268699122653
"578","ungz_5b",2003,"BUCDAC_1998_11",0.0121268699122653,-4.41233163448094,1,0.000794315095517723
"579","ungz_5b",2004,"BUCDAC_1998_11",0.000794315095517723,-7.13803032969938,0,NA
"580","ungz_5b",1998,"BUCDAC_1998_12",0.000779869070664263,-7.15638451049313,0,NA
"581","ungz_5b",1998,"BUCDAC_1998_13",0.000928088464547916,-6.98238350154488,1,2.50000000000001e-05
"582","ungz_5b",1999,"BUCDAC_1998_13",2.50000000000001e-05,-10.5966347330961,0,NA
"583","ungz_5b",1998,"BUCDAC_1998_14",0.00260689808068232,-5.94959423927817,1,0.00368613484329129
"584","ungz_5b",1999,"BUCDAC_1998_14",0.00368613484329129,-5.60317683785038,1,0.000149999999999996
"585","ungz_5b",2000,"BUCDAC_1998_14",0.000149999999999996,-8.80487526386804,1,0.00957648978806868
"586","ungz_5b",2001,"BUCDAC_1998_14",0.00957648978806868,-4.64844416457532,1,0.000115755393578286
"587","ungz_5b",2002,"BUCDAC_1998_14",0.000115755393578286,-9.06403126929488,0,NA
"588","ungz_5b",1998,"BUCDAC_1998_15",0.00100812350714434,-6.89966458990986,1,0.00311085104247453
"589","ungz_5b",1999,"BUCDAC_1998_15",0.00311085104247453,-5.77285894312761,1,0.00313957929107658
"590","ungz_5b",2000,"BUCDAC_1998_15",0.00313957929107658,-5.76366647177217,1,0.000548251147793927
"591","ungz_5b",2002,"BUCDAC_1998_15",0.000548251147793927,-7.50877707710909,0,NA
"592","ungz_5b",1998,"BUCDAC_1998_16",0.00102104990072946,-6.88692386662619,1,0.00037086414331437
"593","ungz_5b",1999,"BUCDAC_1998_16",0.00037086414331437,-7.89967475294827,0,NA
"594","ungz_5b",1998,"BUCDAC_1998_17",2.50000000000001e-05,-10.5966347330961,1,0.00134119911672687
"595","ungz_5b",1999,"BUCDAC_1998_17",0.00134119911672687,-6.61419120194171,0,NA
"596","ungz_5b",1998,"BUCDAC_1998_18",2.49999999999995e-05,-10.5966347330961,0,NA
"597","ungz_5b",1998,"BUCDAC_1998_19",2.49999999999995e-05,-10.5966347330961,0,NA
"598","ungz_5b",1998,"BUCDAC_1998_2",0.00029374269569677,-8.13280635852819,0,NA
"599","ungz_5b",1998,"BUCDAC_1998_3",0.000179583214402443,-8.62487186747482,0,NA
"600","ungz_5b",1998,"BUCDAC_1998_4",0.00126383772618703,-6.67360237268019,1,0.00188669370719237
"601","ungz_5b",2000,"BUCDAC_1998_4",0.00188669370719237,-6.27292934310374,1,2.49999999999995e-05
"602","ungz_5b",2002,"BUCDAC_1998_4",2.49999999999995e-05,-10.5966347330961,1,0.000605920024096614
"603","ungz_5b",2003,"BUCDAC_1998_4",0.000605920024096614,-7.40876255404215,0,NA
"604","ungz_5b",1998,"BUCDAC_1998_5",0.00156227553212985,-6.46161184611062,1,0.0024913442679278
"605","ungz_5b",1999,"BUCDAC_1998_5",0.0024913442679278,-5.99493284754342,0,NA
"606","ungz_5b",1998,"BUCDAC_1998_6",0.00161388490036035,-6.42911102496084,1,2.49999999999995e-05
"607","ungz_5b",2000,"BUCDAC_1998_6",2.49999999999995e-05,-10.5966347330961,1,0.000238205389123713
"608","ungz_5b",2002,"BUCDAC_1998_6",0.000238205389123713,-8.34237727693413,1,0.00678265995874036
"609","ungz_5b",2003,"BUCDAC_1998_6",0.00678265995874036,-4.9933859296709,1,0.000672475052862839
"610","ungz_5b",2004,"BUCDAC_1998_6",0.000672475052862839,-7.30454554329109,0,NA
"611","ungz_5b",1998,"BUCDAC_1998_7",0.00150955563935135,-6.495939950039,0,NA
"612","ungz_5b",1998,"BUCDAC_1998_8",0.00116264128682486,-6.75706089083415,0,NA
"613","ungz_5b",1998,"BUCDAC_1998_9",0.00049034162573119,-7.62040821441761,0,NA
"614","ungz_5b",1999,"BUCDAC_1999_1",0.000606674463103982,-7.40751821537382,0,NA
"615","ungz_5b",1999,"BUCDAC_1999_2",0.000683074348147968,-7.2889068490499,1,4.99999999999993e-05
"616","ungz_5b",2000,"BUCDAC_1999_2",4.99999999999993e-05,-9.90348755253614,1,0.000624815919226671
"617","ungz_5b",2001,"BUCDAC_1999_2",0.000624815919226671,-7.37805348084745,1,0.000372701817864037
"618","ungz_5b",2002,"BUCDAC_1999_2",0.000372701817864037,-7.89473187393786,0,NA
"619","ungz_5b",1999,"BUCDAC_1999_3",0.00067621877859136,-7.29899389731099,0,NA
"620","ungz_5b",2000,"BUCDAC_2000_1",0.000923269820976536,-6.98758903576285,1,0.00116806576163703
"621","ungz_5b",2001,"BUCDAC_2000_1",0.00116806576163703,-6.75240609338961,0,NA
"622","ungz_5b",2000,"BUCDAC_2000_2",0.000236331350941742,-8.35027570825218,1,0.00163483690049652
"623","ungz_5b",2002,"BUCDAC_2000_2",0.00163483690049652,-6.41621223465679,1,0.00127853003377828
"624","ungz_5b",2003,"BUCDAC_2000_2",0.00127853003377828,-6.66204427209067,0,NA
"625","ungz_5b",2000,"BUCDAC_2000_3",0.0225731335014146,-3.7909948629903,1,0.00951575521585661
"626","ungz_5b",2001,"BUCDAC_2000_3",0.00951575521585661,-4.65480641030055,1,0.00136664678212216
"627","ungz_5b",2002,"BUCDAC_2000_3",0.00136664678212216,-6.59539514371254,1,0.0164902700405391
"628","ungz_5b",2003,"BUCDAC_2000_3",0.0164902700405391,-4.10498476652658,0,NA
"629","ungz_5b",2000,"BUCDAC_2000_4",2.49999999999998e-05,-10.5966347330961,1,0.00106320796930705
"630","ungz_5b",2002,"BUCDAC_2000_4",0.00106320796930705,-6.84646455500731,0,NA
"631","ungz_5b",2000,"BUCDAC_2000_5",2.49999999999998e-05,-10.5966347330961,1,4.99999999999997e-05
"632","ungz_5b",2002,"BUCDAC_2000_5",4.99999999999997e-05,-9.90348755253613,0,NA
"633","ungz_5b",2000,"BUCDAC_2000_6",2.49999999999998e-05,-10.5966347330961,1,2.4999999999999e-05
"634","ungz_5b",2002,"BUCDAC_2000_6",2.4999999999999e-05,-10.5966347330961,0,NA
"635","ungz_5b",2000,"BUCDAC_2000_7",2.49999999999998e-05,-10.5966347330961,0,NA
"636","ungz_5b",2000,"BUCDAC_2000_8",2.49999999999998e-05,-10.5966347330961,0,NA
"637","ungz_5b",2000,"BUCDAC_2000_9",2.50000000000003e-05,-10.5966347330961,0,NA
"638","ungz_5b",2002,"BUCDAC_2002_1",0.000546411297648064,-7.51213857340596,0,NA
"639","ungz_5b",2002,"BUCDAC_2002_10",2.49999999999994e-05,-10.5966347330961,0,NA
"640","ungz_5b",2002,"BUCDAC_2002_2",0.00128094021816256,-6.66016092525757,0,NA
"641","ungz_5b",2002,"BUCDAC_2002_3",0.000288816299178121,-8.14971971494077,1,0.000264650052024771
